"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"job_type","1","","","enum-item","ConstructBallistaParts","95",""
"job_type","1","","","enum-item","MakeArmor","96",""
"job_type","1","","","enum-item","MakeHelm","97",""
"job_type","1","","","enum-item","MakePants","98",""
"job_type","1","","","enum-item","StudWith","99",""
"job_type","1","","","enum-item","ButcherAnimal","100",""
"job_type","1","","","enum-item","PrepareRawFish","101",""
"job_type","1","","","enum-item","MillPlants","102",""
"job_type","1","","","enum-item","BaitTrap","103",""
"job_type","1","","","enum-item","MilkCreature","104",""
"job_type","1","","","enum-item","MakeCheese","105",""
"job_type","1","","","enum-item","ProcessPlants","106",""
"job_type","1","","","enum-item","ProcessPlantsBag","107",""
"job_type","1","","","enum-item","ProcessPlantsVial","108",""
"job_type","1","","","enum-item","ProcessPlantsBarrel","109",""
"job_type","1","","","enum-item","PrepareMeal","110",""
"job_type","1","","","enum-item","WeaveCloth","111",""
"job_type","1","","","enum-item","MakeGloves","112",""
"job_type","1","","","enum-item","MakeShoes","113",""
"job_type","1","","","enum-item","MakeShield","114",""
"job_type","1","","","enum-item","MakeShirt","115",""
"job_type","1","","","enum-item","MakeCloak","116",""
"job_type","1","","","enum-item","MakeCage","117",""
"job_type","1","","","enum-item","MakeChain","118",""
"job_type","1","","","enum-item","MakeFlask","119",""
"job_type","1","","","enum-item","MakeGoblet","120",""
"job_type","1","","","enum-item","MakeInstrument","121",""
"job_type","1","","","enum-item","MakeToy","122",""
"job_type","1","","","enum-item","MakeAnimalTrap","123",""
"job_type","1","","","enum-item","MakeBarrel","124",""
"job_type","1","","","enum-item","MakeBucket","125",""
"job_type","1","","","enum-item","MakeWindow","126",""
"job_type","1","","","enum-item","MakeTotem","127",""
"job_type","1","","","enum-item","MakeAmmo","128",""
"job_type","1","","","enum-item","DecorateWith","129",""
"job_type","1","","","enum-item","MakeBackpack","130",""
"job_type","1","","","enum-item","MakeQuiver","131",""
"job_type","1","","","enum-item","MakeBallistaArrowHead","132",""
"job_type","1","","","enum-item","AssembleSiegeAmmo","133",""
"job_type","1","","","enum-item","LoadCatapult","134",""
"job_type","1","","","enum-item","LoadBallista","135",""
"job_type","1","","","enum-item","FireCatapult","136",""
"job_type","1","","","enum-item","FireBallista","137",""
"job_type","1","","","enum-item","ConstructMechanisms","138",""
"job_type","1","","","enum-item","MakeTrapComponent","139",""
"job_type","1","","","enum-item","LoadCageTrap","140",""
"job_type","1","","","enum-item","LoadStoneTrap","141",""
"job_type","1","","","enum-item","LoadWeaponTrap","142",""
"job_type","1","","","enum-item","CleanTrap","143",""
"job_type","1","","","enum-item","CastSpell","144",""
"job_type","1","","","enum-item","LinkBuildingToTrigger","145",""
"job_type","1","","","enum-item","PullLever","146",""
"job_type","1","","","enum-item","BrewDrink","147",""
"job_type","1","","","enum-item","?","148",""
"job_type","1","","","enum-item","ExtractFromPlants","149",""
"job_type","1","","","enum-item","ExtractFromRawFish","150",""
"job_type","1","","","enum-item","ExtractFromLandAnimal","151",""
"job_type","1","","","enum-item","TameVermin","152",""
"job_type","1","","","enum-item","TameAnimal","153",""
"job_type","1","","","enum-item","ChainAnimal","154",""
"job_type","1","","","enum-item","UnchainAnimal","155",""
"job_type","1","","","enum-item","UnchainPet","156",""
"job_type","1","","","enum-item","ReleaseLargeCreature","157",""
"job_type","1","","","enum-item","ReleasePet","158",""
"job_type","1","","","enum-item","ReleaseSmallCreature","159",""
"job_type","1","","","enum-item","HandleSmallCreature","160",""
"job_type","1","","","enum-item","HandleLargeCreature","161",""
"job_type","1","","","enum-item","CageLargeCreature","162",""
"job_type","1","","","enum-item","CageSmallCreature","163",""
"job_type","1","","","enum-item","RecoverWounded","164",""
"job_type","1","","","enum-item","DrainAquarium","165",""
"job_type","1","","","enum-item","FillAquarium","166",""
"job_type","1","","","enum-item","DrainPond","167",""
"job_type","1","","","enum-item","FillPond","168",""
"job_type","1","","","enum-item","GiveWater","169",""
"job_type","1","","","enum-item","GiveFood","170",""
"job_type","1","","","enum-item","GiveWater2","171",""
"job_type","1","","","enum-item","GiveFood2","172",""
"job_type","1","","","enum-item","RecoverPet","173",""
"job_type","1","","","enum-item","UnpondSmallAnimal","174",""
"job_type","1","","","enum-item","PondSmallAnimal","175",""
"job_type","1","","","enum-item","SlaughterAnimal","176",""
"job_type","1","","","enum-item","MakeCharcoal","177",""
"job_type","1","","","enum-item","MakeAsh","178",""
"job_type","1","","","enum-item","MakeLye","179",""
"job_type","1","","","enum-item","MakePotashFromLye","180",""
"job_type","1","","","enum-item","MakePearlash","181",""
"job_type","1","","","enum-item","RenderFat","182",""
"job_type","1","","","enum-item","MakeSoap","183",""
"job_type","1","","","enum-item","FertilizeField","184",""
"job_type","1","","","enum-item","MakePotashFromAsh","185",""
"job_type","1","","","enum-item","DyeThread","186",""
"job_type","1","","","enum-item","DyeCloth","187",""
"job_type","1","","","enum-item","SewImage","188",""
"job_type_class","0","0x0","0x4","enum-type","job_type_class","","not in DF"
"job_type_class","1","","","enum-item","Misc","0",""
"job_type_class","1","","","enum-item","Digging","1",""
"job_type_class","1","","","enum-item","Building","2",""
"job_type_class","1","","","enum-item","Hauling","3",""
"job_type_class","1","","","enum-item","LifeSupport","4",""
"job_type_class","1","","","enum-item","TidyUp","5",""
"job_type_class","1","","","enum-item","Leisure","6",""
"job_type_class","1","","","enum-item","Gathering","7",""
"job_type_class","1","","","enum-item","Manufacture","8",""
"job_type_class","1","","","enum-item","Improvement","9",""
"job_type_class","1","","","enum-item","Crime","10",""
"job_type_class","1","","","enum-item","LawEnforcement","11",""
"job_type_class","1","","","enum-item","StrangeMood","12",""
"job_type_class","1","","","enum-item","UnitHandling","13",""
"job_type_class","1","","","enum-item","SiegeWeapon","14",""
"language_name","0","0x0","0x60","struct-type","language_name","",""
"language_name","1","0x0","0x10","stl-string","first_name","",""
"language_name","1","0x10","0x10","stl-string","nickname","",""
"language_name","1","0x20","0x38","static-array","parts","language_name::anon2",""
"language_name::anon2","0","0x0","0x8","compound","","",""
"language_name::anon2","1","0x0","0x4","int32_t","word","",""
"language_name::anon2","1","0x4","0x4","part_of_speech","part_of_speech","",""
"language_name","1","0x58","0x4","int32_t","language","",""
"language_name","1","0x5c","0x2","int16_t","unknown","",""
"language_name","1","0x5e","0x1","bool","has_name","",""
"language_symbol","0","0x0","0x30","struct-type","language_symbol","",""
"language_symbol","1","0x0","0x10","stl-string","name","",""
"language_symbol","1","0x10","0x10","stl-vector","unknown","padding","empty"
"language_symbol","1","0x20","0x10","stl-vector","words","int32_t",""
"language_translation","0","0x0","0x40","struct-type","language_translation","",""
"language_translation","1","0x0","0x10","stl-string","name","",""
"language_translation","1","0x10","0x10","stl-vector","unknown1","padding","empty"
"language_translation","1","0x20","0x10","stl-vector","unknown2","padding","empty"
"language_translation","1","0x30","0x10","stl-vector","words","stl-string*",""
"language_word","0","0x0","0xb0","struct-type","language_word","",""
"language_word","1","0x0","0x10","stl-string","word","",""
"language_word","1","0x10","0x90","static-array","forms","stl-string",""
"language_word","2","0x10","0x10","stl-string","forms[Noun]","",""
"language_word","2","0x20","0x10","stl-string","forms[NounPlural]","",""
"language_word","2","0x30","0x10","stl-string","forms[Adjective]","",""
"language_word","2","0x40","0x10","stl-string","forms[Prefix]","",""
"language_word","2","0x50","0x10","stl-string","forms[Verb]","",""
"language_word","2","0x60","0x10","stl-string","forms[Verb3rdPerson]","",""
"language_word","2","0x70","0x10","stl-string","forms[VerbPast]","",""
"language_word","2","0x80","0x10","stl-string","forms[VerbPassive]","",""
"language_word","2","0x90","0x10","stl-string","forms[VerbGerund]","",""
"language_word","1","0xa0","0x1","uint8_t","adj_dist","",""
"language_word","1","0xa1","0x7","padding","","","looks like garbage"
"language_word","1","0xa8","0x8","df-flagarray","flags","flag-bit",""
"language_word_flags","0","0x0","0x4","enum-type","language_word_flags","",""
"language_word_flags","1","","","enum-item","FRONT_COMPOUND_NOUN_SING","0",""
"language_word_flags","1","","","enum-item","FRONT_COMPOUND_NOUN_PLUR","1",""
"language_word_flags","1","","","enum-item","FRONT_COMPOUND_ADJ","2",""
"language_word_flags","1","","","enum-item","FRONT_COMPOUND_PREFIX","3",""
"language_word_flags","1","","","enum-item","REAR_COMPOUND_NOUN_SING","4",""
"language_word_flags","1","","","enum-item","REAR_COMPOUND_NOUN_PLUR","5",""
"language_word_flags","1","","","enum-item","REAR_COMPOUND_ADJ","6",""
"language_word_flags","1","","","enum-item","THE_NOUN_SING","7",""
"language_word_flags","1","","","enum-item","THE_NOUN_PLUR","8",""
"language_word_flags","1","","","enum-item","THE_COMPOUND_NOUN_SING","9",""
"language_word_flags","1","","","enum-item","THE_COMPOUND_NOUN_PLUR","10",""
"language_word_flags","1","","","enum-item","THE_COMPOUND_ADJ","11",""
"language_word_flags","1","","","enum-item","THE_COMPOUND_PREFIX","12",""
"language_word_flags","1","","","enum-item","OF_NOUN_SING","13",""
"language_word_flags","1","","","enum-item","OF_NOUN_PLUR","14",""
"language_word_flags","1","","","enum-item","STANDARD_VERB","15",""
"manager_order","0","0x0","0x1c","struct-type","manager_order","",""
"manager_order","1","0x0","0x2","job_type","job_type","",""
"manager_order","1","0x2","0x2","int16_t","item_subtype","",""
"manager_order","1","0x4","0x4","int32_t","","",""
"manager_order","1","0x8","0x4","int32_t","","",""
"manager_order","1","0xc","0x4","int32_t","","",""
"manager_order","1","0x10","0x4","int32_t","","",""
"manager_order","1","0x14","0x2","int16_t","material","","or matgloss, depends on context"
"manager_order","1","0x16","0x2","int16_t","amount_left","",""
"manager_order","1","0x18","0x2","int16_t","amount_total","",""
"manager_order_template","0","0x0","0x2c","struct-type","manager_order_template","",""
"manager_order_template","1","0x0","0x2","job_type","job_type","",""
"manager_order_template","1","0x4","0x10","stl-string","reaction_name","",""
"manager_order_template","1","0x14","0x2","int16_t","","",""
"manager_order_template","1","0x16","0x2","int16_t","item_subtype","",""
"manager_order_template","1","0x18","0x2","material_type","material","",""
"manager_order_template","1","0x1a","0x2","int16_t","matgloss","",""
"manager_order_template","1","0x1c","0x4","job_item_category","item_category","",""
"manager_order_template","1","0x20","0x4","int32_t","","",""
"manager_order_template","1","0x24","0x4","job_material_category","material_category","",""
"manager_order_template","1","0x28","0x1","int8_t","","",""
"mandate","0","0x0","0x28","struct-type","mandate","",""
"mandate","1","0x0","0x4","pointer","unit","unit",""
"mandate","1","0x4","0x2","int16_t","mode","","0 export, 1 make, 2 guild jobs"
"mandate","1","0x6","0x2","item_type","item_type","",""
"mandate","1","0x8","0x2","int16_t","item_subtype","",""
"mandate","1","0xa","0x2","material_type","material","",""
"mandate","1","0xc","0x2","int16_t","matgloss","",""
"mandate","1","0xe","0x2","int16_t","amount_total","",""
"mandate","1","0x10","0x2","int16_t","amount_remaining","",""
"mandate","1","0x14","0x4","int32_t","timeout_counter","","counts once per 10 frames"
"mandate","1","0x18","0x4","int32_t","timeout_limit","","once counter passes limit, mandate ends"
"mandate","1","0x1c","0x4","int32_t","unk2","",""
"mandate","1","0x20","0x1","uint8_t","unk3","",""
"mandate","1","0x24","0x4","int32_t","unk4","",""
"map_block","0","0x0","0x1930","struct-type","map_block","",""
"map_block","1","0x0","0x8","df-flagarray","flags","flag-bit",""
"map_block","1","0x8","0x10","stl-vector","items","int32_t",""
"map_block","1","0x18","0x10","stl-vector","effects","effect*",""
"map_block","1","0x28","0x4","int32_t","","",""
"map_block","1","0x2c","0x4","int32_t","","",""
"map_block","1","0x30","0x100","static-array","color","map_block::anon2",""
"map_block::anon2","0","0x0","0x10","static-array","","tile_color",""
"map_block","1","0x130","0x400","static-array","designation","map_block::anon3",""
"map_block::anon3","0","0x0","0x40","static-array","","tile_designation",""
"map_block","1","0x530","0x100","static-array","tiletype","map_block::anon4",""
"map_block::anon4","0","0x0","0x10","static-array","","tiletype",""
"map_block","1","0x630","0x400","static-array","occupancy","map_block::anon5",""
"map_block::anon5","0","0x0","0x40","static-array","","tile_occupancy",""
"map_block","1","0xa30","0x100","static-array","","map_block::anon6",""
"map_block::anon6","0","0x0","0x10","static-array","","int8_t",""
"map_block","1","0xb30","0x400","static-array","","map_block::anon7","temporary"
"map_block::anon7","0","0x0","0x40","static-array","","uint32_t",""
"map_block","1","0xf30","0x200","static-array","passable","map_block::anon8","temporary"
"map_block::anon8","0","0x0","0x20","static-array","","uint16_t",""
"map_block","1","0x1130","0x200","static-array","","map_block::anon9",""
"map_block::anon9","0","0x0","0x20","static-array","","uint16_t",""
"map_block","1","0x1330","0x200","static-array","temperature_1","map_block::anon10",""
"map_block::anon10","0","0x0","0x20","static-array","","uint16_t",""
"map_block","1","0x1530","0x200","static-array","temperature_2","map_block::anon11",""
"map_block::anon11","0","0x0","0x20","static-array","","uint16_t",""
"map_block","1","0x1730","0x200","static-array","","map_block::anon12",""
"map_block::anon12","0","0x0","0x20","static-array","","uint16_t",""
"material_type","0","0x0","0x4","enum-type","material_type","",""
"material_type","1","","","enum-item","WOOD","0",""
"material_type","1","","","enum-item","STONE_GRAY","1",""
"material_type","1","","","enum-item","STONE_LIGHT","2",""
"material_type","1","","","enum-item","STONE_DARK","3",""
"material_type","1","","","enum-item","GOLD","4",""
"material_type","1","","","enum-item","IRON","5",""
"material_type","1","","","enum-item","SILVER","6",""
"material_type","1","","","enum-item","COPPER","7",""
"material_type","1","","","enum-item","GEM_ORNAMENTAL","8",""
"material_type","1","","","enum-item","GEM_SEMI","9",""
"material_type","1","","","enum-item","GEM_PRECIOUS","10",""
"material_type","1","","","enum-item","GEM_RARE","11",""
"material_type","1","","","enum-item","BONE","12",""
"material_type","1","","","enum-item","IVORY","13",""
"material_type","1","","","enum-item","JADE","14",""
"material_type","1","","","enum-item","HORN","15",""
"material_type","1","","","enum-item","AMBER","16",""
"material_type","1","","","enum-item","CORAL","17",""
"material_type","1","","","enum-item","PEARL","18",""
"material_type","1","","","enum-item","SHELL","19",""
"material_type","1","","","enum-item","LEATHER","20",""
"material_type","1","","","enum-item","ADAMANTINE","21",""
"material_type","1","","","enum-item","SILK","22",""
"material_type","1","","","enum-item","PLANT","23",""
"material_type","1","","","enum-item","GLASS_GREEN","24",""
"material_type","1","","","enum-item","GLASS_CLEAR","25",""
"material_type","1","","","enum-item","GLASS_CRYSTAL","26",""
"material_type","1","","","enum-item","SAND","27",""
"material_type","1","","","enum-item","WATER","28",""
"material_type","1","","","enum-item","ZINC","29",""
"material_type","1","","","enum-item","TIN","30",""
"material_type","1","","","enum-item","COAL","31",""
"material_type","1","","","enum-item","BRONZE","32",""
"material_type","1","","","enum-item","BRASS","33",""
"material_type","1","","","enum-item","STEEL","34",""
"material_type","1","","","enum-item","PIGIRON","35",""
"material_type","1","","","enum-item","PLATINUM","36",""
"material_type","1","","","enum-item","ELECTRUM","37",""
"material_type","1","","","enum-item","POTASH","38",""
"material_type","1","","","enum-item","ASH","39",""
"material_type","1","","","enum-item","PEARLASH","40",""
"material_type","1","","","enum-item","LYE","41",""
"material_type","1","","","enum-item","RENDERED_FAT","42",""
"material_type","1","","","enum-item","SOAP_ANIMAL","43",""
